,part_number,description_x,qty,unit,location,tracking,expiration,lot,available_x,data_available,data_available_flag,part,description_y,uom,onhand,allocated,notavailable,dropship,available_y,onorder,committed,short,Commited_flag
1531,R852,Nettle Root Powder,3.541,kg,Stock Bin # D13,"ExpDate: 2022-07-19

Lot#: LN190720-R
",2022-07-19,"LN190720-R
",1,0,0,R852,Nettle Root Powder,kg,4.665,8.25,0.00,0.0,0.00,0.00,0.00,3.585,0
1532,R853,Oyster Meat 4:1 Powdered Extract,0.214,kg,Stock Bin # E10,"ExpDate: 2022-09-30

Lot#: OYM-18[-01-005-B
",2022-09-30,"OYM-18[-01-005-B
",1,0,0,R853,Oyster Meat 4:1 Powdered Extract,kg,17.764,0.00,0.00,0.0,17.764,0.00,0.00,0.00,0
1533,R853,Oyster Meat 4:1 Powdered Extract,17.55,kg,Stock Bin # E10,"ExpDate: 2022-08-30

Lot#: 20200826
",2022-08-30,"20200826
",1,0,0,R853,Oyster Meat 4:1 Powdered Extract,kg,17.764,0.00,0.00,0.0,17.764,0.00,0.00,0.00,0
1534,R858,Epimedium Extract (Horny Goat Weed) PE 10% Icariins - HPLC,4.065,kg,Stock Bin # G2,"ExpDate: 2024-05-09

Lot#: EE21051010
",2024-05-09,"EE21051010
",1,0,0,R858,Epimedium Extract (Horny Goat Weed) PE 10% Icariins - HPLC,kg,4.065,0.00,0.00,0.0,4.065,0.00,0.00,0.00,0
1535,R860,KSM-66Â® Ashwagandha (Std. to 5% Withanolides),16.571,kg,Stock Bin # D18,"ExpDate: 2024-09-30

Lot#: KSM/VG/21/S502
",2024-09-30,"KSM/VG/21/S502
",1,0,0,R860,KSM-66Â® Ashwagandha (Std. to 5% Withanolides),kg,81.578,65.0013,0.00,0.0,16.5767,0.00,65.00,0.00,0
1536,R861,Panax Ginseng (Leaf) Extract (Std. to 20% Ginsenosides),23.80,kg,Stock Bin # E18,"ExpDate: 2024-06-07

Lot#: CRS-C-A102537
",2024-06-07,"CRS-C-A102537
",1,0,0,R861,Panax Ginseng (Leaf) Extract (Std. to 20% Ginsenosides),kg,49.8013,26.0013,0.00,0.0,23.80,0.00,26.0013,0.00,0
1537,R862,Shilajit (Std. to 20% Fulvic Acid),20.20,kg,Stock Bin # E21,"ExpDate: 2023-12-30

Lot#: NBT-21067
",2023-12-30,"NBT-21067
",1,0,0,R862,Shilajit (Std. to 20% Fulvic Acid),kg,46.221,26.0013,0.00,0.0,20.2197,0.00,26.00,0.00,0
1538,R863,Organic Irish Moss Powder,93.00,kg,Stock Bin # A35,"ExpDate: 2022-08-10

Lot#: OIME-2020-0811
",2022-08-10,"OIME-2020-0811
",1,0,0,R863,Organic Irish Moss Powder,kg,93.00,0.00,0.00,0.0,93.00,0.00,0.00,0.00,0
1539,R865,Organic Burdock Root Powder,2.20,kg,Stock Bin # A36,"ExpDate: 2023-09-08

Lot#: 20200909
",2023-09-08,"20200909
",1,0,0,R865,Organic Burdock Root Powder,kg,2.20,0.00,0.00,0.0,2.20,0.00,0.00,0.00,0
1540,R867,Phytoceramides (Rice) P.E. 10:1,7.85,kg,Stock Bin # D5,"ExpDate: 2022-02-01

Lot#: 20190215
",2022-02-01,"20190215
",1,0,0,R867,Phytoceramides (Rice) P.E. 10:1,kg,15.725,0.00,7.875,0.0,7.85,0.00,0.00,0.00,0
1541,R869,Nutrafinish Dietary Supplement Yellow 145B120002,75.00,kg,Stock Bin # D24,"ExpDate: 2023-07-15

Lot#: WP843577
",2023-07-15,"WP843577
",1,0,0,R869,Nutrafinish Dietary Supplement Yellow 145B120002,kg,569.88,840.4767,225.00,0.0,0.00,0.00,0.00,495.5967,0
1542,R869,Nutrafinish Dietary Supplement Yellow 145B120002,225.00,kg,Expired D48,"ExpDate: 2022-01-18

Lot#: WP848367
",2022-01-18,"WP848367
",1,0,0,R869,Nutrafinish Dietary Supplement Yellow 145B120002,kg,569.88,840.4767,225.00,0.0,0.00,0.00,0.00,495.5967,0
1543,R869,Nutrafinish Dietary Supplement Yellow 145B120002,199.88,kg,Stock Bin # D24,"ExpDate: 2022-03-16

Lot#: WP850830
",2022-03-16,"WP850830
",1,0,0,R869,Nutrafinish Dietary Supplement Yellow 145B120002,kg,569.88,840.4767,225.00,0.0,0.00,0.00,0.00,495.5967,0
1544,R873,Milk Thistle Powder,12.975,kg,Stock Bin # A36,"ExpDate: 2022-07-06

Lot#: 20190707
",2022-07-06,"20190707
",1,0,0,R873,Milk Thistle Powder,kg,12.975,0.00,0.00,0.0,12.975,0.00,0.00,0.00,0
1545,R878,Calcium Silicate,1.313,kg,Expired D48,"ExpDate: 2021-11-03

Lot#: 378110441
",2021-11-03,"378110441
",1,0,0,R878,Calcium Silicate,kg,37.593,0.00,1.313,0.0,36.28,0.00,0.00,0.00,0
1546,R878,Calcium Silicate,36.28,kg,Stock Bin # E22,"ExpDate: 2022-06-01

Lot#: 17161
",2022-06-01,"17161
",1,0,0,R878,Calcium Silicate,kg,37.593,0.00,1.313,0.0,36.28,0.00,0.00,0.00,0
1547,R881,Nu-MAGÂ® Natural (Rice extract Blend),1.66,kg,Stock Bin # D3,"ExpDate: 2023-07-18

Lot#: 200-21
",2023-07-18,"200-21
",1,0,0,R881,Nu-MAGÂ® Natural (Rice extract Blend),kg,37.628,40.03472,0.00,0.0,0.00,75.00,35.535,2.40672,0
1548,R882,goBHBÂ® Calcium Beta-Hydroxybutyrate,24.076,kg,Stock Bin # E24,"ExpDate: 2022-07-27

Lot#: 28C-KY20200702
",2022-07-27,"28C-KY20200702
",1,0,0,R882,goBHBÂ® Calcium Beta-Hydroxybutyrate,kg,24.076,0.00,0.00,0.0,24.076,0.00,0.00,0.00,0
1549,R883,goBHBÂ® Sodium Beta-Hydroxybutyrate,24.87,kg,Stock Bin # D17,"ExpDate: 2021-04-07

Lot#: 28A-KY20190705
",2021-04-07,"28A-KY20190705
",1,0,0,R883,goBHBÂ® Sodium Beta-Hydroxybutyrate,kg,24.87,0.00,0.00,0.0,24.87,0.00,0.00,0.00,0
1550,R887,Passion Fruit Flavor - S&S (PA-18949),158.76,kg,Stock Bin # D28,"ExpDate: 2024-08-31

Lot#: 143213
",2024-08-31,"143213
",1,0,0,R887,Passion Fruit Flavor - S&S (PA-18949),kg,158.76,0.00,0.00,0.0,158.76,0.00,0.00,0.00,0
1551,R888,Hydrolyzed Bovine Collagen (Osage),0.158,kg,Stock Bin # D13,"ExpDate: 2022-06-03

Lot#: C2019057
",2022-06-03,"C2019057
",1,0,0,R888,Hydrolyzed Bovine Collagen (Osage),kg,20.158,0.00,0.00,0.0,20.158,0.00,0.00,0.00,0
1552,R888,Hydrolyzed Bovine Collagen (Osage),20.00,kg,Stock Bin # D13,"ExpDate: 2022-06-15

Lot#: C2019069
",2022-06-15,"C2019069
",1,0,0,R888,Hydrolyzed Bovine Collagen (Osage),kg,20.158,0.00,0.00,0.0,20.158,0.00,0.00,0.00,0
1553,R889,MCT Oil Powder 70% (Osage),20.238,kg,Expired D49,"ExpDate: 2020-06-03

Lot#: 833901FW
",2020-06-03,"833901FW
",1,0,0,R889,MCT Oil Powder 70% (Osage),kg,20.238,0.00,20.238,0.0,0.00,0.00,0.00,0.00,0
1554,R890,Coconut Milk Powder (Osage),26.658,kg,Expired D49,"ExpDate: 2021-08-22

Lot#: VCMP1907A
",2021-08-22,"VCMP1907A
",1,0,0,R890,Coconut Milk Powder (Osage),kg,26.658,0.00,26.658,0.0,0.00,0.00,0.00,0.00,0
1555,R895,Palmitoylethanolamide (PEA),10.355,kg,Stock Bin # E5,"ExpDate: 2023-03-29

Lot#: MLP-PEA-20200330
",2023-03-29,"MLP-PEA-20200330
",1,0,0,R895,Palmitoylethanolamide (PEA),kg,10.355,0.00,0.00,0.0,10.355,0.00,0.00,0.00,0
1556,R896,Organic Sunflower Lecithin,3.602,kg,Stock Bin # A35,"ExpDate: 2024-01-31

Lot#: 20180618
",2024-01-31,"20180618
",1,0,0,R896,Organic Sunflower Lecithin,kg,3.602,0.00,0.00,0.0,3.602,0.00,0.00,0.00,0
1557,R897,Eleuthero Root Extract 35:1 (Eleutherococcus Senticosus) (Siberian Ginseng),3.776,kg,Stock Bin # D10,"ExpDate: 2023-01-31

Lot#: SBQ-S121035-35H
",2023-01-31,"SBQ-S121035-35H
",1,0,0,R897,Eleuthero Root Extract 35:1 (Eleutherococcus Senticosus) (Siberian Ginseng),kg,12.776,0.00,0.00,0.0,12.776,0.00,0.00,0.00,0
1558,R897,Eleuthero Root Extract 35:1 (Eleutherococcus Senticosus) (Siberian Ginseng),9.00,kg,Stock Bin # D10,"ExpDate: 2022-01-31

Lot#: SBT-S050414-35H
",2022-01-31,"SBT-S050414-35H
",1,0,0,R897,Eleuthero Root Extract 35:1 (Eleutherococcus Senticosus) (Siberian Ginseng),kg,12.776,0.00,0.00,0.0,12.776,0.00,0.00,0.00,0
1559,R898,Chaste Tree Berry Extract 3% Flavones UV (10:1),1.123,kg,Expired D48,"ExpDate: 2021-11-11

Lot#: CJKMJZ-A-602144
",2021-11-11,"CJKMJZ-A-602144
",1,0,0,R898,Chaste Tree Berry Extract 3% Flavones UV (10:1),kg,19.323,9.80,1.123,0.0,8.40,0.00,9.80,0.00,0
1560,R898,Chaste Tree Berry Extract 3% Flavones UV (10:1),8.40,kg,Stock Bin # D12,"ExpDate: 2023-06-09

Lot#: CSHMJZ-C-A002549
",2023-06-09,"CSHMJZ-C-A002549
",1,0,0,R898,Chaste Tree Berry Extract 3% Flavones UV (10:1),kg,19.323,9.80,1.123,0.0,8.40,0.00,9.80,0.00,0
1561,R899,Ginkgo Biloba Leaf Powder,21.64,kg,Stock Bin # E2,"ExpDate: 2023-10-31

Lot#: 20-11-177-ER995
",2023-10-31,"20-11-177-ER995
",1,0,0,R899,Ginkgo Biloba Leaf Powder,kg,22.84,0.00,1.20,0.0,21.64,0.00,0.00,0.00,0
1562,R900,Red Clover Extract 8% Isoflavones HPLC (20:1),13.80,kg,Stock Bin # E23,"ExpDate: 2023-04-12

Lot#: CHCZ-C-A002342
",2023-04-12,"CHCZ-C-A002342
",1,0,0,R900,Red Clover Extract 8% Isoflavones HPLC (20:1),kg,92.80,78.40,4.00,0.0,10.40,0.00,78.40,0.00,0
1563,R901,Cranberry Fruit Extract 50:1 (Vaccinium macrocarpon) 80 Mesh,2.634,kg,Stock Bin # D3,"ExpDate: 2023-04-29

Lot#: CMYJ-E-208143
",2023-04-29,"CMYJ-E-208143
",1,0,0,R901,Cranberry Fruit Extract 50:1 (Vaccinium macrocarpon) 80 Mesh,kg,58.734,56.10,0.00,0.0,2.634,0.00,56.10,0.00,0
1564,R904,Skullcap Root Powder,24.00,kg,Stock Bin # D16,"ExpDate: 2022-03-05

Lot#: BAP20190306
",2022-03-05,"BAP20190306
",1,0,0,R904,Skullcap Root Powder,kg,28.156,0.00,4.156,0.0,24.00,0.00,0.00,0.00,0
1565,R906,Garcinia Cambogia Extract Granular 60% HCA (USP) 10:1,1.657,kg,Stock Bin # E23,"ExpDate: 2023-03-12

Lot#: I-18123
",2023-03-12,"I-18123
",1,0,0,R906,Garcinia Cambogia Extract Granular 60% HCA (USP) 10:1,kg,1.657,0.00,0.00,0.0,1.657,0.00,0.00,0.00,0
1566,R907,Green Tea Extract (95% Polyphenols) (45% EGCG) (55-75% Catechins (18:1)),0.974,kg,Stock Bin # D16,"ExpDate: 2023-07-22

Lot#: 202007223
",2023-07-22,"202007223
",1,0,0,R907,Green Tea Extract (95% Polyphenols) (45% EGCG) (55-75% Catechins (18:1)),kg,16.763,0.00,0.00,0.0,16.763,0.00,0.00,0.00,0
1567,R907,Green Tea Extract (95% Polyphenols) (45% EGCG) (55-75% Catechins (18:1)),15.789,kg,Stock Bin # D16,"ExpDate: 2023-10-31

Lot#: 2020010191
",2023-10-31,"2020010191
",1,0,0,R907,Green Tea Extract (95% Polyphenols) (45% EGCG) (55-75% Catechins (18:1)),kg,16.763,0.00,0.00,0.0,16.763,0.00,0.00,0.00,0
1568,R910,Gynostemma Pentaphyllum Extract Gypenosides (Jiaogulan),15.315,kg,Stock Bin # D3,"ExpDate: 2025-07-09

Lot#: CP20200715
",2025-07-09,"CP20200715
",1,0,0,R910,Gynostemma Pentaphyllum Extract Gypenosides (Jiaogulan),kg,23.515,0.00,8.20,0.0,15.315,0.00,0.00,0.00,0
1569,R911,Aloe Vera Extract 10:1 (Organic),3.032,kg,Stock Bin # A37,"ExpDate: 2022-10-07

Lot#: CLH-A-902811
",2022-10-07,"CLH-A-902811
",1,0,0,R911,Aloe Vera Extract 10:1 (Organic),kg,3.032,0.00,0.00,0.0,3.032,0.00,0.00,0.00,0
1570,R912,"Black Walnut Hull Powder (Organic, Green Harvested) (Juglans nigra)",18.33,kg,Stock Bin # D46,"ExpDate: 2023-03-20

Lot#: 96242-53
",2023-03-20,"96242-53
",1,0,0,R912,"Black Walnut Hull Powder (Organic, Green Harvested) (Juglans nigra)",kg,18.33,0.00,0.00,0.0,18.33,0.00,0.00,0.00,0
1571,R913,Clove Powder (Flower) (Organic),5.573,kg,Stock Bin # A35,"ExpDate: 2022-07-24

Lot#: 19G203-948
",2022-07-24,"19G203-948
",1,0,0,R913,Clove Powder (Flower) (Organic),kg,20.911,0.00,0.00,0.0,20.911,0.00,0.00,0.00,0
1572,R913,Clove Powder (Flower) (Organic),15.338,kg,Stock Bin # A35,"ExpDate: 2022-02-28

Lot#: ZOCLOVP3683
",2022-02-28,"ZOCLOVP3683
",1,0,0,R913,Clove Powder (Flower) (Organic),kg,20.911,0.00,0.00,0.0,20.911,0.00,0.00,0.00,0
1573,R914,Cordyceps Mushroom P.E. (4% Cordyceps Acids)(Organic),23.97,kg,Stock Bin # A35,"ExpDate: 2023-08-11

Lot#: 20181101
",2023-08-11,"20181101
",1,0,0,R914,Cordyceps Mushroom P.E. (4% Cordyceps Acids)(Organic),kg,23.97,0.00,0.00,0.0,23.97,0.00,0.00,0.00,0
1574,R915,Fulvic Mineral Powder (MLG-50â¢) (40% Fulvic Acid / Humic Acid),22.90,kg,Stock Bin # D31,"ExpDate: 2025-03-31

Lot#: 20080
",2025-03-31,"20080
",1,0,0,R915,Fulvic Mineral Powder (MLG-50â¢) (40% Fulvic Acid / Humic Acid),kg,22.90,0.00,0.00,0.0,22.90,0.00,0.00,0.00,0
1575,R916,Garlic Extract 20:1 (Organic),21.816,kg,Stock Bin # A35,"ExpDate: 2022-09-23

Lot#: CDAS-C-911251
",2022-09-23,"CDAS-C-911251
",1,0,0,R916,Garlic Extract 20:1 (Organic),kg,21.816,0.00,0.00,0.0,21.816,0.00,0.00,0.00,0
1576,R917,Humate / Black Mineral Powder,12.426,kg,Stock Bin # E1,"ExpDate: 2022-07-24

Lot#: MSM-20019B
",2022-07-24,"MSM-20019B
",1,0,0,R917,Humate / Black Mineral Powder,kg,32.426,0.00,0.00,0.0,32.426,0.00,0.00,0.00,0
1577,R917,Humate / Black Mineral Powder,20.00,kg,Stock Bin # E1,"ExpDate: 2022-08-15

Lot#: 20190816
",2022-08-15,"20190816
",1,0,0,R917,Humate / Black Mineral Powder,kg,32.426,0.00,0.00,0.0,32.426,0.00,0.00,0.00,0
1578,R920,Neem Leaf Powder (Organic),12.00,kg,Stock Bin # A35,"ExpDate: 2022-07-31

Lot#: 1141/1718
",2022-07-31,"1141/1718
",1,0,0,R920,Neem Leaf Powder (Organic),kg,12.00,0.00,0.00,0.0,12.00,0.00,0.00,0.00,0
1579,R921,Organic Dandelion Root Powder (Taraxacum officinale) (Organic),5.454,kg,Stock Bin # A37,"ExpDate: 2023-06-12

Lot#: 95888-53
",2023-06-12,"95888-53
",1,0,0,R921,Organic Dandelion Root Powder (Taraxacum officinale) (Organic),kg,5.454,0.00,0.00,0.0,5.454,0.00,0.00,0.00,0
1580,R923,Silymarin (from Organic Milk Thistle Extract),23.50,kg,Stock Bin # A35,"ExpDate: 2022-08-06

Lot#: MT19080780
",2022-08-06,"MT19080780
",1,0,0,R923,Silymarin (from Organic Milk Thistle Extract),kg,23.50,0.00,0.00,0.0,23.50,0.00,0.00,0.00,0
1581,R924,Triphala Powder (organic),24.243,kg,Stock Bin # A35,"ExpDate: 2025-03-24

Lot#: SNE/DE/06TP/0525/20
",2025-03-24,"SNE/DE/06TP/0525/20
",1,0,0,R924,Triphala Powder (organic),kg,26.6085,0.00,0.00,0.0,26.6085,0.00,0.00,0.00,0
1582,R924,Triphala Powder (organic),2.2675,kg,Stock Bin # A35,"ExpDate: 2023-03-13

Lot#: P87256
",2023-03-13,"P87256
",1,0,0,R924,Triphala Powder (organic),kg,26.6085,0.00,0.00,0.0,26.6085,0.00,0.00,0.00,0
1583,R924,Triphala Powder (organic),0.098,kg,Stock Bin # A35,"ExpDate: 2022-07-01

Lot#: 93324-53
",2022-07-01,"93324-53
",1,0,0,R924,Triphala Powder (organic),kg,26.6085,0.00,0.00,0.0,26.6085,0.00,0.00,0.00,0
1584,R925,Uva Ursi Leaf Powder (Organic),0.48,kg,Stock Bin # A35,"ExpDate: 2022-09-10

Lot#: 95106-53
",2022-09-10,"95106-53
",1,0,0,R925,Uva Ursi Leaf Powder (Organic),kg,0.48,0.00,0.00,0.0,0.48,0.00,0.00,0.00,0
1585,R927,Yucca Root P.E. 10:1 (Organic),15.351,kg,Stock Bin # A37,"ExpDate: 2022-09-18

Lot#: TM200110
",2022-09-18,"TM200110
",1,0,0,R927,Yucca Root P.E. 10:1 (Organic),kg,15.351,0.00,0.00,0.0,15.351,0.00,0.00,0.00,0
1586,R934,Organic Wheat grass,20.432,kg,Stock Bin # A37,"ExpDate: 2023-05-05

Lot#: 20180506
",2023-05-05,"20180506
",1,0,0,R934,Organic Wheat grass,kg,20.432,0.00,0.00,0.0,20.432,0.00,0.00,0.00,0
1587,R935,Selenium Yeast (0.02%Selenium) (From Inactive Yeast (Saccharomyces cerevisiae)),18.188,kg,Stock Bin # D2,"ExpDate: 2022-11-19

Lot#: 20201120026
",2022-11-19,"20201120026
",1,0,0,R935,Selenium Yeast (0.02%Selenium) (From Inactive Yeast (Saccharomyces cerevisiae)),kg,21.164,4.07,0.00,0.0,17.094,0.00,2.97,0.00,0
1588,R936,UC-IIÂ® Standardized Chicken Cartilage,0.659,kg,Stock Bin # E16,"ExpDate: 2023-01-16

Lot#: 20FS16169
",2023-01-16,"20FS16169
",1,0,0,R936,UC-IIÂ® Standardized Chicken Cartilage,kg,0.659,0.00,0.00,0.0,0.659,0.00,0.00,0.00,0
1589,R937,"Green Tea Extract | 98% Polyphenols, 50% EGCG, 80-90% Catechins",2.099,kg,Stock Bin # E14,"ExpDate: 2023-09-13

Lot#: GT202009021
",2023-09-13,"GT202009021
",1,0,0,R937,"Green Tea Extract | 98% Polyphenols, 50% EGCG, 80-90% Catechins",kg,19.299,91.62333,0.00,0.0,0.00,0.00,0.00,72.32433,0
1590,R937,"Green Tea Extract | 98% Polyphenols, 50% EGCG, 80-90% Catechins",17.20,kg,Stock Bin # E14,"ExpDate: 2023-09-16

Lot#: GT202009027
",2023-09-16,"GT202009027
",1,0,0,R937,"Green Tea Extract | 98% Polyphenols, 50% EGCG, 80-90% Catechins",kg,19.299,91.62333,0.00,0.0,0.00,0.00,0.00,72.32433,0
1591,R938,SAM-e (S-Adenosyl Methionine Tosylate Disulfate),0.17,kg,Stock Bin # D22,"ExpDate: 2022-03-31

Lot#: C200401
",2022-03-31,"C200401
",1,0,0,R938,SAM-e (S-Adenosyl Methionine Tosylate Disulfate),kg,5.03,0.00,0.00,0.0,5.03,150.00,0.00,0.00,0
1592,R938,SAM-e (S-Adenosyl Methionine Tosylate Disulfate),4.86,kg,Stock Bin # D22,"ExpDate: 2022-06-14

Lot#: C200602
",2022-06-14,"C200602
",1,0,0,R938,SAM-e (S-Adenosyl Methionine Tosylate Disulfate),kg,5.03,0.00,0.00,0.0,5.03,150.00,0.00,0.00,0
1593,R945,Organic Pau D'Arco Powder,2.20,kg,Stock Bin # A34,"ExpDate: 2024-08-31

Lot#: PA20180615
",2024-08-31,"PA20180615
",1,0,0,R945,Organic Pau D'Arco Powder,kg,2.20,0.00,0.00,0.0,2.20,0.00,0.00,0.00,0
1594,R946,Organic Cleavers Herb Powder,25.00,kg,Stock Bin # D34,"ExpDate: 2024-11-09

Lot#: HK211105
",2024-11-09,"HK211105
",1,0,0,R946,Organic Cleavers Herb Powder,kg,25.00,0.00,0.00,0.0,25.00,0.00,0.00,0.00,0
1595,R947,Organic Red Peony Root Powder,19.129,kg,Stock Bin # A37,"ExpDate: 2024-09-30

Lot#: 20210918
",2024-09-30,"20210918
",1,0,0,R947,Organic Red Peony Root Powder,kg,19.129,6.60,0.00,0.0,12.529,0.00,0.00,0.00,0
1596,R948,Organic Marigold Flower Powder,13.96,kg,Stock Bin # A35,"ExpDate: 2023-08-01

Lot#: HK210802
",2023-08-01,"HK210802
",1,0,0,R948,Organic Marigold Flower Powder,kg,13.96,0.00,0.00,0.0,13.96,0.00,0.00,0.00,0
1597,R949,Organic Red Raspberry Leaf Powder,8.427,kg,Stock Bin # E13,"ExpDate: 2021-11-30

Lot#: 93052-53
",2021-11-30,"93052-53
",1,0,0,R949,Organic Red Raspberry Leaf Powder,kg,8.427,0.00,0.00,0.0,8.427,0.00,0.00,0.00,0
1598,R950,Organic Astragalus Powder,8.611,kg,Stock Bin # A34,"ExpDate: 2024-04-06

Lot#: 20210407
",2024-04-06,"20210407
",1,0,0,R950,Organic Astragalus Powder,kg,8.611,0.00,0.00,0.0,8.611,0.00,0.00,0.00,0
1599,R958,HMR Lingnanï¿½,0.782,kg,Expired D48,"ExpDate: 2021-11-01

Lot#: 12818003
",2021-11-01,"12818003
",1,0,0,R958,HMR Lingnanï¿½,kg,0.782,0.00,0.782,0.0,0.00,0.00,0.00,0.00,0
1600,R959,Maca Extract 0.6% Macamides and Macaenes HPLC (6:1) - Jiaherb,0.87,kg,Stock Bin # D11,"ExpDate: 2022-10-02

Lot#: CMAK-A-902102
",2022-10-02,"CMAK-A-902102
",1,0,0,R959,Maca Extract 0.6% Macamides and Macaenes HPLC (6:1) - Jiaherb,kg,50.74,33.30,0.00,0.0,17.44,0.00,0.00,0.00,0
1601,R959,Maca Extract 0.6% Macamides and Macaenes HPLC (6:1) - Jiaherb,49.87,kg,Stock Bin # D11,"ExpDate: 2023-06-11

Lot#: CMAK-C-A002561
",2023-06-11,"CMAK-C-A002561
",1,0,0,R959,Maca Extract 0.6% Macamides and Macaenes HPLC (6:1) - Jiaherb,kg,50.74,33.30,0.00,0.0,17.44,0.00,0.00,0.00,0
1602,R960,Cocoa Bean Extract 6% Theobromine HPLCï¿½,49.009,kg,Stock Bin # D16,"ExpDate: 2022-09-19

Lot#: CKK-C-902777
",2022-09-19,"CKK-C-902777
",1,0,0,R960,Cocoa Bean Extract 6% Theobromine HPLCï¿½,kg,56.628,0.00,7.619,0.0,49.009,0.00,0.00,0.00,0
1603,R961,Longjack (Eurycoma Longifolia) Root Extract (4:1)ï¿½,46.00,kg,Stock Bin # D10,"ExpDate: 2022-08-01

Lot#: SB19-H091251
",2022-08-01,"SB19-H091251
",1,0,0,R961,Longjack (Eurycoma Longifolia) Root Extract (4:1)ï¿½,kg,60.97,0.00,0.00,0.0,60.97,0.00,0.00,0.00,0
1604,R961,Longjack (Eurycoma Longifolia) Root Extract (4:1)ï¿½,14.97,kg,Stock Bin # D10,"ExpDate: 2022-06-08

Lot#: DGAL-190807
",2022-06-08,"DGAL-190807
",1,0,0,R961,Longjack (Eurycoma Longifolia) Root Extract (4:1)ï¿½,kg,60.97,0.00,0.00,0.0,60.97,0.00,0.00,0.00,0
1605,R962,Vitamin C 25% (from Acerola Cherries),17.536,kg,Stock Bin # E13,"ExpDate: 2023-01-21

Lot#: C101711
",2023-01-21,"C101711
",1,0,0,R962,Vitamin C 25% (from Acerola Cherries),kg,23.304,0.00,5.768,0.0,17.536,0.00,0.00,0.00,0
1606,R965,0 Gelatin Capsule Black Body 1975.01 and Pink Cap 4312.01,"800,000.00",kg,Stock Bin # B27,"ExpDate: 2025-07-01

Lot#: 7170311
",2025-07-01,"7170311
",1,0,0,R965,0 Gelatin Capsule Black Body 1975.01 and Pink Cap 4312.01,kg,"1,100,000.00",0.00,0.00,0.0,"1,100,000.00",0.00,0.00,0.00,0
1607,R965,0 Gelatin Capsule Black Body 1975.01 and Pink Cap 4312.01,"300,000.00",kg,Stock Bin # B27,"ExpDate: 2025-06-30

Lot#: 7165882
",2025-06-30,"7165882
",1,0,0,R965,0 Gelatin Capsule Black Body 1975.01 and Pink Cap 4312.01,kg,"1,100,000.00",0.00,0.00,0.0,"1,100,000.00",0.00,0.00,0.00,0
1608,R968,Ceolusï¿½ Microcrystalline Cellulose,5.00,kg,Stock Bin # E17,"ExpDate: 2022-04-13

Lot#: K8A1
",2022-04-13,"K8A1
",1,0,0,R968,Ceolusï¿½ Microcrystalline Cellulose,kg,5.00,0.00,0.00,0.0,5.00,0.00,0.00,0.00,0
1609,R970,Pomegranate Extract 4:1,25.00,kg,Stock Bin # E20,"ExpDate: 2022-09-21

Lot#: PG20190922-2
",2022-09-21,"PG20190922-2
",1,0,0,R970,Pomegranate Extract 4:1,kg,38.048,6.66,11.711,0.0,19.677,0.00,0.00,0.00,0
1610,R970,Pomegranate Extract 4:1,1.337,kg,Stock Bin # E8,"ExpDate: 2022-09-21

Lot#: PG20190922-2
",2022-09-21,"PG20190922-2
",1,0,0,R970,Pomegranate Extract 4:1,kg,38.048,6.66,11.711,0.0,19.677,0.00,0.00,0.00,0
1611,R971,Sprouted Broccoli Seed,24.72,kg,Stock Bin # E2,"ExpDate: 2022-08-25

Lot#: 102520
",2022-08-25,"102520
",1,0,0,R971,Sprouted Broccoli Seed,kg,24.72,0.00,0.00,0.0,24.72,0.00,0.00,0.00,0
1612,R973,Kale Extract 5:1,3.776,kg,Stock Bin # D13,"ExpDate: 2023-10-28

Lot#: KA20171029
",2023-10-28,"KA20171029
",1,0,0,R973,Kale Extract 5:1,kg,3.776,0.00,0.00,0.0,3.776,0.00,0.00,0.00,0
1613,R974,Organic Garlic Powder,6.98,kg,Stock Bin # A37,"ExpDate: 2023-01-02

Lot#: 361518
",2023-01-02,"361518
",1,0,0,R974,Organic Garlic Powder,kg,11.733,0.00,4.753,0.0,6.98,0.00,0.00,0.00,0
1614,R975,"Cacao (Organic, raw)",13.577,kg,Stock Bin # E13,"ExpDate: 2023-01-31

Lot#: ORG-OCP01192021
",2023-01-31,"ORG-OCP01192021
",1,0,0,R975,"Cacao (Organic, raw)",kg,13.577,0.00,0.00,0.0,13.577,0.00,0.00,0.00,0
1615,R979,Bovine Gelatin Powder,12.00,kg,Stock Bin # D16,"ExpDate: 2022-09-20

Lot#: NFI13010
",2022-09-20,"NFI13010
",1,0,0,R979,Bovine Gelatin Powder,kg,12.00,0.00,0.00,0.0,12.00,0.00,0.00,0.00,0
1616,R981,Folate (L-Methyl Folate),0.122,kg,Stock Bin # E15,"ExpDate: 2023-07-31

Lot#: ZXB20210336
",2023-07-31,"ZXB20210336
",1,0,0,R981,Folate (L-Methyl Folate),kg,0.122,0.0196,0.00,0.0,0.1024,1.00,0.00,0.00,0
1617,R982,Organic Cane Juice,10.273,kg,Stock Bin # A37,"ExpDate: 2022-09-06

Lot#: EL180906
",2022-09-06,"EL180906
",1,0,0,R982,Organic Cane Juice,kg,10.273,0.00,0.00,0.0,10.273,0.00,0.00,0.00,0
